,Date,Tweet,Id,Label
5625,2021-03-24 18:43:38+00:00,"#istanbulsözleşmesi için öyle algılar yaratıldı ki; Şiddet yanlılarına ""İstanbul Sözleşmesi koruyormuş demekki sizi, oh artık yok, e şimdi sizi kim koruyacak"" dedirttiniz, cesaret verdiniz, ceza almayacaklarını falan sanıyorlar. Bu ülkede kanun mu yok nedir bu?!!",1.37479404915308E+018,positive
32435,2021-03-20 06:19:15+00:00,"TCMB Başkanı Naci Ağbal görevinden alındı. #istanbulsoezlesmesi fesheldildi. 

Al sana reform.... https://t.co/XKtnPniIYG",1.37315716849771E+018,neutral
250,2022-01-22 10:59:36+00:00,"Danıştay Savcısı Elmas Mucukgil, İstanbul Sözleşmesi’nden Cumhurbaşkanı Kararı ile çıkılmasının hukuka aykırı olduğunu vurgulayarak kararın iptal edilmesi yönünde görüş bildirdi.

#elmasmucukgil #istanbulsözleşmesi https://t.co/Ik83Sk8f4o",1.48484318137621E+018,neutral
2044,2021-07-01 11:19:13+00:00,"#Vazgeçmiyoruz
#İstanbulSözleşmesi https://t.co/WCaZeOfkDh",1.41055860751561E+018,positive
43941,2021-03-27 11:48:06+00:00,"@CerteliEl @arabul_mesut @adalet_bakanlik @iletisim @ailevecalisma @tcbestepe @Akparti @MhpTbmmGrubu Eğer ilerlemek isteniyorsa istanbul sözleşmesi nasıl iptal edildiyse, süresiz nafaka süreli hale getirilebilir. Bu pek ala mümkündür.  Sorun devam edince bu kimseye bir fayda sağlamiyacaktir.",1.37577663915879E+018,neutral
40976,2021-05-21 18:17:52+00:00,"Chp 
İp
Hdp
Sadece istanbul sözleşmesi değil neyi savunursa savunsun ben onların savunduğu herseye karşıyım...! Çünkü onlar bu Devletin ve milletin faydasına olan hiç birşeyi SA-VUN-MAZ.!!!
#İpinKiminElinde https://t.co/HpF0VXJTVO",1.3958060619412E+018,neutral
46308,2021-03-21 21:01:43+00:00,@pusholder istanbul sözleşmesi kalktı diye şükür namazı kılanlar nerede,1.37374163421986E+018,positive
16702,2021-03-20 12:18:28+00:00,Korktuğunuz şey aşk sevgi hani tvde sansür attırdığınız öpüşme sahnelerinin kaynağı kimseye zararı olmayan bsy bundan korkacağınıza ölecek insanlardan korkun #istanbulsoezlesmesi  #LGBT https://t.co/cHmgXJSobj,1.37324756631434E+018,positive
42787,2021-04-06 20:20:58+00:00,"🇹🇷 Bugün ikinci kez Rus devlet televizyonu Rossiya 24'ün ana haber bülteninde Kanal İstanbul'u ve Montrö Sözleşmesi'ni değerlendirdim.
🇷🇺 Каковы будут последствия стамбульского канала, говорит профессор Института стран Азии и Африки МГУ Мехмет Перинчек. 
https://t.co/FbFQ2lDCJL",1.37952958817547E+018,neutral
19249,2021-03-20 11:04:30+00:00,#istanbulsoezlesmesi #istanbulsozlesmesiyasatir #atatürkiye #KadinaSiddeteHayir,1.3732289519597E+018,positive
41687,2021-05-03 11:35:10+00:00,@BilimselSosylzm @Dogu_Perincek Yav daha geçen gün istanbul sözleşmesi için saçma sapan karşı argümanlar yürüttünüz birader sen rahatsız misin? Hâlâ kalinin diyor teori diyor. Teori tartışacak olsam Twitterda mi uğraşırım herife bak ya ahshhahd,1.38918173780935E+018,neutral
35944,2021-03-20 00:24:44+00:00,#eminebulut un çığlıklarını  ne çabuk unuttunuz? Çaresizlik içinde boynunu tutup ölmek istemiyorum diye haykırıyodu kadın. Böyle eski eşle aile yapısı bozulacaksa bozulsun. #istanbulsoezlesmesi,1.37306795072332E+018,positive
50663,2021-03-20 07:59:57+00:00,Merkez bankası için yeniçağ istanbul sözleşmesi için örümcek beyinli dergahları dinleyen dünya lideri 😁,1.37318251055378E+018,positive
28603,2021-03-20 08:03:27+00:00,"Her gün, “daha kötü ne olabilir acaba” dediğimiz her şeyden daha kötüsü ile uyanıyoruz...
#istanbulsoezlesmesi",1.37318339204129E+018,positive
28921,2021-03-20 07:55:34+00:00,"İğrençliklerinizi saklamak için kime peşkeş çektiniz kadınların ve LGBTİ+ bireylerin hayatını?
#istanbulsozlesmesiyasatir #istanbulsoezlesmesi #GueleGueleMorHalka",1.37318140722535E+018,positive
46465,2021-03-21 18:07:29+00:00,@yukselelectric istanbul sözleşmesi,1.37369778768723E+018,neutral
4431,2021-04-03 02:43:33+00:00,"#istanbulsoezlesmesi diye bağırana kadar idam desteklenseydi daha en başından ne taciz ne tecavüz ne de cinayet kalırdı. Mecliste bu kadar terör sempatizanı varken tabiki desteklenecek değildi, suçlarını biliyorlar çünkü.",1.37817631345496E+018,negative
26061,2021-03-20 08:57:23+00:00,#istanbulsoezlesmesi #istanbulsozlesmesiyasatir https://t.co/EE0sm2XDGs,1.37319696483421E+018,positive
32020,2021-03-20 06:34:46+00:00,#İstanbulSözleşmesi https://t.co/w88HuhGDce,1.37316107341991E+018,neutral
27623,2021-03-20 08:25:45+00:00,"5 kız  kardeşim 1 prenses yeğenim var ;
Bu ülkede , bu şartlarda , onlara el kaldıran olursa ; poliste benim savcıda benim hakimde benim kanunda benim! #istanbulsoezlesmesi",1.37318900369714E+018,positive
4392,2021-04-04 08:22:48+00:00,"Ülkedeki zehirli zihniyetin bitmesine bir türlü müsaade edilmiyor. Peki neden?
Kadın doğum uzmanı Prof Dr Eray Çalışkan'ın okunası yazısı https://t.co/X0CNjb4fa3
#istanbulsozlesmesiyasatir #istanbulsoezlesmesi",1.37862407678106E+018,positive
864,2021-10-28 18:43:31+00:00,"@tarkan #sebnemsirinicinadalet cinayetin cinsiyeti olmaz ve ""ama""sı hiç hiç olmaz #istanbulsoezlesmesi #sebnemsirin",1.45379457664536E+018,neutral
7910,2021-03-21 14:23:27+00:00,"Alıntı yaparak devam ettirin lütfen
#istanbulsoezlesmesi
#istanbulsozlesmesiyasatir 

@lovelybiriyim @eylulsengeldi9 @nazlicanyakin @burcuu46 @simay_erturk @mermaai @cykablyatcnm @iremoneel",1.37364140955994E+018,positive
45243,2021-03-23 11:43:53+00:00,Crushım profil fotografina istanbul sözlesmesi halkasi eklemis🥺 bi de Harry fani.. Arkadaslar nasi asik olmayim ya https://t.co/0cgzi74Heo,1.37432602831582E+018,positive
36546,2022-02-25 12:19:44+00:00,gündemin yoğunluğunda atlanmamalı. istanbul sözleşmesi’nin kaldırılmasında başrol olan oğuzhan asıltürk’ün adı bahçelievler’de 6.cadde’ye verildi. abb ve mansur yavaş ne hadle bu kişinin adını caddeye veriyorsunuz? bir açıklama yapmaya yüzünüz var mı? @ankarabbld @mansuryavas06,1.49718453564095E+018,positive
11490,2021-03-20 17:28:20+00:00,İstanbul Sözleşmesi yaşatır! #istanbulsoezlesmesi #istanbulsozlesmesiyasatir #KabulEtmiyoruzVazgecmiyoruz #KadinaSiddeteHayır #KadınlarİcinSusmayacağız,1.37332555009432E+018,positive
4686,2021-03-29 19:04:58+00:00,"#istanbulsoezlesmesi 
Damatları dayaktan korur",1.37661135837298E+018,positive
22781,2021-03-20 09:54:27+00:00,"zaten uyulmuyordu, uyulsun diyeydi çabamız.. şimdi toptan kaldırıldı🤯 
umutlar çöp..#istanbulsoezlesmesi",1.3732113242772E+018,positive
30536,2021-03-20 07:15:46+00:00,#İstanbulSözleşmesi https://t.co/DS6IZViTux,1.37317139128197E+018,neutral
23142,2021-03-20 09:48:50+00:00,"Gerçekten kadınlara güvenli hissedecekleri bir hayat vermek bu kadar zor mu
#istanbulsoezlesmesi 
#istanbulsozlesmesiyasatir https://t.co/DRc7EhXzzD",1.3732099111533E+018,positive
17938,2021-03-20 11:37:59+00:00,"Çok Şükür Rabbime teşekkürler cumhur başkanım #istanbulsoezlesmesinehayır 
#istanbulsoezlesmesi",1.37323737917203E+018,negative
2853,2021-06-19 07:26:44+00:00,#Hadi #Maltepedeyiz #Vazgeçmiyoruz #İstanbulSözleşmesi,1.40615144482741E+018,positive
22197,2021-03-20 10:04:11+00:00,"#istanbulsoezlesmesi #AklınızdanBileGecirmeyin #istanbulsozlesmesiyasatir
Biz Türkiye olarak bu iyiliğimizi düşünen sözleşmeden ayrıldık ya umudum kalmadı artık... Ölmemizi istiyorsunuz, dahası yok. Yetmedi mi öldürülen canlar, ruhlar. 2023 yılında görüşürüz. Yaşarsak tabi...",1.37321377513908E+018,positive
47748,2021-03-20 19:34:14+00:00,"@ferihahaa @melekevserki @KadinCinayeti @egebasaran Bende aksini iddia etmedim ki tabiki kadin da erkekte hukuken eşit olmalı sonuna kadar bunu savunacağım kadın şiddeti,cinayeti daha çok bu yüzden istanbul sözleşmesi de şiddeti ve cinayeti önlemek için.
Ayrıca bir erkek de şiddet görüyorsa  vs onun da hakkını biz savunacağız +",1.37335723339697E+018,positive
19635,2021-03-20 10:56:13+00:00,verilen karara sevinip hashtag açıp bunu kutlamaya çalışan herkes potansiyel birer sapık ve canidir gözümde #istanbulsoezlesmesi,1.37322687059506E+018,positive
38692,2021-09-28 09:55:43+00:00,@comrade1917_ Örgütsüzlük bile değil ya bu insanlığını kaybetmek artık. Hadi sıra arkadaşı olmasın normal vatandaş olsun hadi istanbul sözleşmesi maskesi yüzünden bu muameleyi görmesin yine de böyle bir şiddete ses çıkarması lazım insanın bunlarda o bile yok,1.44279011222459E+018,positive
14528,2021-03-20 14:07:20+00:00,#istanbulsoezlesmesi #istanbulsozlesmesiyasatir https://t.co/bL9f4GXpmE,1.3732749645315E+018,positive
15314,2021-03-20 13:25:57+00:00,biraz avrupadan medeniyet(!) insanlık(?) öğrenin be #istanbulsoezlesmesi https://t.co/snysyUb9J9,1.37326455108551E+018,positive
1451,2021-07-04 20:01:13+00:00,#İstanbulSözleşmesi 'nden #Vazgecmiyoruz #İstanbulSozlesmeaiYasatir,1.41177713811044E+018,positive
30822,2021-03-20 07:08:59+00:00,Günaydın demek bile gelmiyor içimden. Gecenin bi saatinde hangi gerekçeyle İstanbul Sözleşmesinden ayrılma kararı aldınız. Sizin ümmetinizin kadına verdiği değer bu mu? #istanbulsozlesmesiyasatir #istanbulsözleşmesi,1.37316968206529E+018,positive
11880,2021-03-20 16:58:07+00:00,Klares Statement von @MiRo_SPD! Es würde aber mehr bringen direkt mit der Staatsspitze darüber reden! Wir knicken zu oft ein und lassen es laufen! #istanbulsoezlesmesi #IstanbulKonvention https://t.co/fKkPZEXQub,1.37331794575826E+018,positive
20604,2021-03-20 10:34:02+00:00,"Il 38% delle donne subisce abusi e violenze da parte dei partner e il loro problema più grande è il divorzio e la comunità lgbtq+

Bah...

#İstanbulSözleşmesi",1.37322128729696E+018,positive
15516,2021-03-20 13:12:26+00:00,#istanbulsozlesmesiyasatir #istanbulsoezlesmesi SAKA MISINIZ,1.37326114898066E+018,positive
23090,2021-03-20 09:49:43+00:00,#istanbulsoezlesmesi #istanbulsozlesmesiyasatir #LGBT sonuna kadar savunacağım,1.37321013302363E+018,positive
15981,2021-03-20 12:49:52+00:00,#İstanbulSözleşmesiYaşatır #İstanbulSözleşmesi https://t.co/iqdCCVf4Xr,1.37325547167562E+018,positive
21624,2021-03-20 10:13:55+00:00,#İstanbulSözleşmesi https://t.co/RxbwY8rMBG,1.37321622486011E+018,neutral
48874,2021-03-20 14:12:22+00:00,"ibdac terör örgütünün isteyip aldıkları var,
ve henüz alamadıkları var. istanbul sözleşmesi bir yasa değildi. şiddetle mücadele edileceğine dair verilmiş bir sözdü. kaldırılması yasaların kalkması değil. terör örgütünün güç gösterisi.",1.37327623332524E+018,neutral
37001,2022-01-04 12:00:44+00:00,@angellaxhadid @kurulukopera HAHAWHSJSJDJDJDJDJD istanbul sözleşmesi cis-terf tartışması yüzünden kalktı diyen arkadaş değil mi bu? 😄,1.47833558694357E+018,positive
20881,2021-03-20 10:28:05+00:00,#KadınCinayetleriPolitiktir  #istanbulsozlesmesiyasatir #istanbulsoezlesmesi #,1.37321978849174E+018,positive
38453,2021-10-09 22:43:50+00:00,"@voiceofhellas n.yalçın'ın tam konuşmasını izlemedim, ama istanbul sözleşmesi sözüne yürekten katılıyorum... ricky gervais'e saygımız sonsuz, ama zaten kadın hakları konusunda en diplerde olan ülkede, bir de kadınlarn en büyük sigortalarından biri olan sözleşmeden çıkarsan tepkiyi hakedersin :)",1.44696968105997E+018,positive
42285,2021-04-14 19:17:19+00:00,@AylinNazliaka @herkesicinCHP @CHPKadinKolu bide şu Chp nin içinde zorla tecavuzleri engelleseniz  yalandan oy için ruhunuzu satmayın ıstanbul sözleşmesi içindeki sapıkları mı koruyacak tecavüze tacize uğramış kadınlar icinmi chp nin içinde okadar olduki hatta sera kadıgil devamı gelecek dedi chp vekil e hadi hayırlısı,1.38241267264641E+018,negative
28977,2021-03-20 07:53:54+00:00,#İstanbulSözleşmesi https://t.co/un61JNaZ4B,1.37318098545869E+018,neutral
5643,2021-03-24 17:20:21+00:00,"According to the European Commission, 1 in 3 women in the EU have been a victim of physical or sexual abuse/ violence or has experienced similar during their childhood. In a sad state of affairs, only 30% of victims reported the most serious of incidents. #İstanbulSoezlesmesi 4/5",1.37477309191884E+018,positive
11809,2021-03-20 17:03:41+00:00,#İstanbulSözleşmesi https://t.co/i55Y4W9vvq,1.37331934452503E+018,neutral
29601,2021-03-20 07:39:22+00:00,#istanbulsoezlesmesi https://t.co/iueBWatjqE,1.3731773282479E+018,neutral
29398,2021-03-20 07:44:02+00:00,@YerelEmek @SatiBurunucu #istanbulsözleşmesi yaşatır ✌️✌️✌️,1.37317850479219E+018,positive
32678,2021-03-20 06:10:43+00:00,"😎 

#İstanbulSözleşmesi https://t.co/ZCx6Kx64kO",1.37315502113571E+018,neutral
22591,2021-03-20 09:57:29+00:00,"Şimdi ders çalışmaya gidiyorum, çok ciddi söylüyorum bunu, istediğim üniversiteye giremezsem bu ülkede bir yıl daha yaşamayacağım. Sıkacağım kafama, psikolojim bu noktada. İyi günler, insanlığınız batsın.

#Morardınızmı #GueleGueleMorHalka #istanbulsoezlesmesi",1.37321208650808E+018,neutral
11996,2021-03-20 16:49:57+00:00,"#ayasofyaaçılsın 
#istanbulsözleşmesi yırtılsın 
#eyt çözeceğiz sözlerini haykıran İşte O adam; “ Adı Erbakan ! “

 https://t.co/pUV0syBHIU",1.37331588947975E+018,negative
32583,2021-03-20 06:13:49+00:00,"KADIN CİNAYETLERİ POLİTİKTİR
#istanbulsoezlesmesi",1.37315579919167E+018,positive
11928,2021-03-20 16:54:02+00:00,"@EDABOLATY1 Curly hair #büyükaşk
#İstanbulSözleşmesi",1.37331691447533E+018,neutral
24747,2021-03-20 09:20:43+00:00,"daha millet ittifakında olduğunun farkında diyil, kendini cumhur ittifakında sanıyor. 
siper et gövdeni reyize, durdur bu komployu millet ittifakının vekili. hbbbııırrrrssshhh
#istanbulsözlesmesi",1.37320283518633E+018,neutral
9158,2021-03-20 23:49:37+00:00,"#istanbulsoezlesmesi  parlamentonun aldığı karar ile kabul olan İstanbul sözleşmesi,ancak parlamentonun aldığı karar ile feshedilebilir.Bu kararın geçersizliğini bilsekte elden birşey gelmiyor sanırım..",1.37342150012928E+018,positive
39130,2021-08-09 16:00:01+00:00,"@tcmeb Nesiller bu iki sistemin arasında yok oluyor..
Ailede aldığı terbiye okulda buharlaştırılıp kozmopolit ucube bir tip ortaya çıkıyor..
Siz istetseniz 600 vekille 60 yıl iktidar olun tıpkı istanbul sözleşmesi gibi Fulbright anlaşmasını fesh etmedikçe eğitimin millileşmesi hayaldir.",1.42476239969394E+018,neutral
44325,2021-03-25 18:28:43+00:00,"İktidarın İstanbul Sözleşmesi Tuzağı, Gündem Değiştirme Taktiği ve Gerçekler, Radikal Öneriler

https://t.co/gRQukIXt56

Herkes istanbul sözleşmesini konuşarak, tuzağın içine depar atarak gidiyor. Biz sözleşmeyi konuşurken illerin sınırları yeni bölge seçim sistemine",1.37515268264264E+018,neutral
11249,2021-03-20 17:47:30+00:00,"#İstanbulSözleşmesi 
#İstanbulSözleşmesiYaşatır 
#IstanbulConvention 

@nehirhancii @porsaniz @zeynepyarenp @enders_gamefan",1.37333037296091E+018,positive
36408,2022-03-08 11:57:16+00:00,"-kadının kahkaha atması iffetsizlik mi? 
-gulistan doku nerede?
 -istanbul sözleşmesi neden kaldırıldı? 
-şule çet' i kim öldürdü? 
-etek boyunun şiddetle ne alakası var? 
-namus kavramı sadece kadınlar için mi?
Bunların cevaplarını aldığımızda kutlarız 8  martı",1.50116514706222E+018,positive
19385,2021-03-20 11:01:36+00:00,"İSLAMIN sözleşmesi yaşatır.

#istanbulsozlesmesi
#istanbulsoezlesmesi",1.37322822446606E+018,negative
24605,2021-03-20 09:23:00+00:00,İnsanca yaşamak isteyen AKP'li ve MHP'li kadınlar #Morardınızmı ? #istanbulsoezlesmesi yaşatır.,1.373203409592E+018,positive
51161,2021-03-20 05:59:15+00:00,AQ kafasız iran sever saadetçilerin 2 3 gr oyu için istanbul sözleşmesi filan kaldırılıyorsa gerçekten akp oyu yerlerde demektir.,1.37315213659541E+018,neutral
9871,2021-03-20 20:34:38+00:00,"O sözleşmeyi MUSTAFA KEMAL ATATÜRK
 kurdu geride o alır SEN KİMSİNDE SÖZLEŞMEYİ KALDIRIYORSUN!? #istanbulsoezlesmesiYASATIR #istanbulsozlesmesi #istanbulsoezlesmesi",1.37337243144914E+018,positive
14779,2021-03-20 13:54:43+00:00,#istanbulsözleşmesi nin fesh edilmesinin mantığını anlayamıyorum neyi rahatsız etti sizi..?,1.37327179011027E+018,positive
36565,2022-02-24 15:02:44+00:00,"@mahfiegilmez haşa...ya kanal istanbul boşa mı yapılıyor sanıyorsunuz
bitince Montrö Boğazlar Sözleşmesi ni mabadımıza mı sokacağız..",1.49686317076546E+018,neutral
5570,2021-03-24 22:39:51+00:00,#istanbulsoezlesmesi. AKP ye #oymoyyok,1.37485349483074E+018,positive
31148,2021-03-20 07:00:07+00:00,"#AklınızdanBileGecirmeyin
#istanbulsözleşmesi 
Bu sözleşme Müslüman Türk AİLE yapısını bitirmek üzere hazırlanmıştı.

Müdafileri kimlerdi?
• PKK/FETÖ
• HDP
• Gezi/çapul takımı
• Feministler
• Komünistler
• Dış güçler
Zararın neresinden dönülse kârdır.

#ŞükürlerOLSUN! https://t.co/z6ilI0F55N",1.37316745255781E+018,positive
18581,2021-03-20 11:19:37+00:00,"Hasta que no nos den el Hastag de este capitulo esta tarde..No a la violencia de género especialmente en Turquia. Nuestros actores se han volcado
#IstanbulSözleşmesi 
#istanbulsozlesmesiyasatir #SenÇalkapimi #Edser #KeremBürsin #HandeErçel #HanKer",1.37323275863872E+018,positive
47251,2021-03-20 23:17:51+00:00,Faizi milli piyangoyu içkiyide inşaallah istanbul sözleşmesi gibi  lağım çukurlarına atarsın reis #SeninleyizErdoğan,1.37341350890643E+018,negative
46453,2021-03-21 18:22:16+00:00,"Lezbiyen bir arkadaşın evini taşlamışlar geçen yaz.. tehdit etmişler.. şikayet etmiş, şikayeti alan “sen mi yalıyosun sevgilin mi” demiş.. istanbul sözleşmesi bunlara güvenin diyordu, onlar halledecek diyordu.. zayıflama umudumuz yokken elbiseyi sevdik, biliyorsunuz",1.3737015073135E+018,positive
8702,2021-03-21 09:02:28+00:00,#istanbulsoezlesmesi imzalandı ancak uygulanmadı. İçerisinde ki cinsiyetsizleştirme maddeleri ve kadınlık duygularını sömüren maddeler anayasaya farklı isimlerle aktarıldı. Buna rağmen elhamdülillah çeken ahmaklar neye seviniyor veya neyi gizlemeye çalışıyor?,1.37356062932435E+018,positive
29598,2021-03-20 07:39:27+00:00,Tek bir imza ile iptal  yazlıklar olsun.......#istanbulsoezlesmesi,1.37317734998705E+018,positive
34617,2021-03-20 03:33:41+00:00,"#istanbulsözleşmesi nden çekilmek, İstanbul sözleşmesini bu ülkeye getirenlerin basiretsizlik ve ferasetsizliğini örtmeyecek..",1.37311550197978E+018,positive
20388,2021-03-20 10:38:46+00:00,Pray to St Jude Thaddeus https://t.co/AlBoZ1r0Df #Sismo #istanbulsoezlesmesi #KadınCinayetleriPolitiktir #printemps #Primavera2021 #SaturdayMorning #SaturdayThoughts,1.3732224759459E+018,neutral
26951,2021-03-20 08:39:34+00:00,"Kadınları geride bırakan toplumlar geride kalmaya mahkumdur
#istanbulsoezlesmesi",1.37319247801111E+018,positive
16237,2021-03-20 12:37:24+00:00,"@tc_kemalist @rosesoul_MKA @ebru_liice @barkin070707 @kemalist_banu @Songulcoban33 @_INADINA__SOL_ @Atam__1919 @atacocuklariTR @Dal8Berrin #SonSözüKadınlarSöyleyecek
#İstanbulSözleşmesi
#AklınızdanBileGeçirmeyin
#KadınCinayetleriPolitiktir",1.37325233429429E+018,positive
40911,2021-05-25 14:39:27+00:00,@AgacTv @__NEVCIVAN64__ Seçildikten sonra akp ilçeleri tarafından yaptığı ücretsiz yemek imkanı kalktı sayın cumhurbaşkanınız tarafından istanbul sözleşmesi kaldırıldı,1.39720064732223E+018,neutral
26906,2021-03-20 08:40:29+00:00,"Böyle bir sözleşmenin fes edilmesini aklım almıyor.
 #istanbulsözleşmesi
#KadınCinayetleriPolitiktir 
#KadınaSiddeteDurDe",1.37319270914237E+018,positive
37064,2021-12-26 04:40:20+00:00,"@Tuluhantekeli sözde vakalar artarken o verilere inanıyorsun da düşükken mi inanmıyorsun hacı abla? bir gün de ülkenizi sevin be arkadaş. ha bir de bu goronacılarda istanbul sözleşmesi, goronacılık,gökkuşağı renkleri, içi boş bir hayvan severlik vs... paket halinde oluyor sanırım.",1.47496326519319E+018,negative
43695,2021-03-28 13:11:59+00:00,"Sokakta Röportaj yapıyorlar  ""İstanbul Sözleşmesi nedir"" diye soruyorlar. Kadının biri okumadım ama Devlet yasaklamış ise kötü bir şeydir "" bir başka erkek ""Ben Antepte yaşıyorum bana istanbul Sözleşmesinden"" diyor.
Tımarhane gibi Ülke.",1.37616014033703E+018,positive
40755,2021-06-02 17:30:43+00:00,"@v1907fb @goldeye190738 @fenerrmedya ayristirici dediğin seyler Atatürk imzasi, he for she ve istanbul sözleşmesi mi? iğrençsin",1.40014285142663E+018,positive
2439,2021-06-29 08:24:24+00:00,#istanbulsoezlesmesi #istanbulsoezlesmesihepimizin #istanbulsoezlesmesindenvazgecmiyoruz #istanbulsoezlesmesibizim #istanbulsozlesmesiyasatir #istanbulsözleşmesiuygula#istanbulsözleşmesı10yaşında,1.40978983813664E+018,positive
8534,2021-03-21 10:20:11+00:00,"@SaadetUysal18 @zllktlr @hakkisallier @sonmarti1 @vanilya3 @pek20862298 @__Ihtiyar @leventakbas4 @ZSoytan @AtaminKiziyim @AtakiziSeher @Nevresteaslan16 @cagantelas @_81_Bayraktar @TC_BERFIN @Son_moohican @kenan12_erol @pektaspektas3 @ayseucar5 @Aslican33 @sakineozkaya @GBocekoglu @koczeynep123 @muallayass @avukatbahatttin @ATAMZNDEYZ14 @Feza17469272 @Ylmaz74041250 @hzlandrc @YedekciC @onayalpago @AdayEsat @osmannersoz @taliptuncer1 @kurtulus_elibol @Berfinim_Deniz @nesrinertass @Son_mohican_1 @SaadetUysall @62Fgn @krdnzkaya @DulgerNuretdin @Ceyhan17990111 @Fatmace88204356 @Erol77617493 @CENGPASAVLI @Ceyhan67323042 @kisacaanne @Neefesim1 @ertasramazan1 Türk kadını seni asla unutmayacak..
“Ey kahraman Türk kadını, sen yerde sürüklenmeye değil, omuzlar üzerinde göklere yükselmeye layıksın.”
Mustafa Kemal Atatürk
#istanbulsözleşmesiyaşatır
#istanbulsözleşmesi
#6284üuygula 
çok anlamli bir resim..
merhaba canlara sevgiler. https://t.co/Pyu3cgGlE6",1.37358018761136E+018,positive
19003,2021-03-20 11:09:52+00:00,Her zaman arkandayiz ve verdiğin  kararlara sonsuz saygı duyuyoruz 💙 #istanbulsoezlesmesi bu İslam'in bayramıdır. Hamd olsun.,1.37323030336866E+018,negative
46636,2021-03-21 13:53:39+00:00,"@Ftmtzh34 Güvenim yok,istanbul sözleşmesi gider Ankara sözleşmesi gelir..",1.37363390940624E+018,negative
25664,2021-03-20 09:04:55+00:00,"Today, despite all the abuse, rape and murder, the women in Turkey were left on their own by the government. It's UNACCEPTABLE and SHAMEFUL.
#IstanbulConvention
#istanbulsoezlesmesi",1.37319885840728E+018,positive
13217,2021-03-20 15:25:23+00:00,"Rahatsız olduğunuz şey nedir tam olarak?
Küçücük çocuklara göz koymadıysanız, sapkınlığı, cana kıymayı, şiddeti, tacizi, tecavüzü desteklemiyorsanız neden korkuyorsunuz? İstediğiniz kılıfı uydurmaya çalışın, bunun bir açıklaması yok, olamaz! UTANIYORUM...
#istanbulsözleşmesi",1.37329460711564E+018,positive
50831,2021-03-20 07:24:43+00:00,@haciahmet_kahr @EyupGumuss 2021in ilk 3 ayını bitirmedik bile farkındaysan? ayrıca istanbul sözleşmesi uygulanmadığı için cinayetler arttı,1.37317364365256E+018,positive
38991,2021-08-20 06:08:40+00:00,"16 yaş çocuklarına;
YASA İLE;
RIZALARI YOK DİYE;
KAN TAHLİLİ YAPTIRAMAYAN ANA-BABALARI;
üzerine titredikleri evladlarını;ÇOCUKLARINI
istanbul sözleşmesi ile uyuşturucuya kaptıran
ANA-BABALARI...
YASALARA AYKIRI PCR TESTİNE
KİM MECBUR EDERSE
KILIÇ ARTIK KININDAN ÇIKMIŞ DEMEKTİR.!",1.42859984587979E+018,negative
4550,2021-04-01 06:37:28+00:00,SARIYER'DE KADINLARDAN İSTANBUL SÖZLEŞMESİ ÇAĞRISI! https://t.co/sI2EdAChRp #Sarıyer #sariyerposta #Sarıyerhaber #istanbulsozlesmesiyasatir #istanbulsoezlesmesiyasatır #istanbulsoezlesmesi @Sunay53795232 @NURHAYAT_1923 @meltempir #Persembe #haberler @SariyerHalkevi,1.37751040752347E+018,neutral
24387,2021-03-20 09:27:13+00:00,"@pusholder kesss
PLEASE SAVE TURKISH WOMEN

OUR WOMEN'S RIGHTS ARE DISCLAIMED, WE ARE FEARED, WE ARE FEAR OF HA*ASSMENT, M*RDER, EXPO*URE TO VI*LENCE PLEASE SAVE US
#istanbulsoezlesmesi #istanbulsozlesmesiyasatir #KadınCinayetleriPolitiktir",1.37320447074674E+018,positive
46955,2021-03-21 08:42:19+00:00,"@mruseng istanbul sözleşmesi kadın hakları için değil eşcinselliği meşrulaştırmak. sizin aracınız ,, zamanında sol parti mecliste. kavakçı yo kovdu türbanlı siye",1.3735555584318E+018,negative
22355,2021-03-20 10:01:30+00:00,"#özlemzengin sizi chp ye yada istifaya bekliyoruz
#Morardınızmı
#istanbulsoezlesmesi
#lgtb
#GülegüleMorHalka https://t.co/mwt6viUwlF",1.37321309828325E+018,negative
6782,2021-03-22 15:33:50+00:00,"Bu bir suç duyurusudur.
#istanbulsoezlesmesi

@yavasmansur @ankarabbld
@ogmgovtr
@yenimahallebld
@ankara_emniyet @ankara_emniyet
https://t.co/8U3LUj9p1D",1.37402150992939E+018,positive
19708,2021-03-20 10:54:34+00:00,@candundaradasi Ulan aşağılık hain #istanbulSözleşmesi bu kadınların hangisini kurtardı😡😡😡,1.37322645364349E+018,negative
26821,2021-03-20 08:42:11+00:00,"Mehmet Hoca:6 
Özlem Zengin=0
#istanbulsoezlesmesi
#cumartesi",1.37319313740178E+018,neutral
11019,2021-03-20 18:06:54+00:00,#AklınızdanBileGecirmeyin #istanbulsoezlesmesi https://t.co/ar5qEEVNo8,1.37333525423739E+018,positive
28598,2021-03-20 08:03:35+00:00,"Bu kadar hukuksuzluğu artık hiçbir vicdan kaldırmaz!
#istanbulsözleşmesi",1.37318342211451E+018,positive
14330,2021-03-20 14:18:10+00:00,#istanbulsoezlesmesi yaşatır.,1.37327769152122E+018,positive
